,veiculo_id,hr_ini,ping_dt,latitude_final_nr,longitude_final_nr
601925,19866,12,2023-03-13,-23.502893,-46.643997
601965,20009,12,2023-03-13,-23.577337,-46.719482
601997,19888,12,2023-03-13,-23.56055,-46.651062
602004,20920,12,2023-03-13,-23.55029,-46.610386
602044,20706,12,2023-03-13,-23.540125,-46.6139
602072,20512,12,2023-03-13,-23.652569,-46.711647
602073,20282,12,2023-03-13,-23.537924,-46.81131
602103,20807,12,2023-03-13,-23.697588,-46.779385
602149,21008,12,2023-03-13,-23.596836,-46.568806
602152,21011,12,2023-03-13,-23.565575,-46.742218
602312,20498,12,2023-03-13,-23.496553,-46.74662
602401,19999,12,2023-03-13,-23.481815,-46.596436
602886,19874,12,2023-03-13,-23.555193,-46.78789
602904,19921,12,2023-03-13,-23.601042,-46.57683
602945,20457,12,2023-03-13,-23.546682,-46.6486
603065,19873,12,2023-03-13,-23.600983,-46.493042
603150,19930,12,2023-03-13,-23.718494,-46.580067
603189,19958,12,2023-03-13,-23.558372,-46.691128
603222,19961,12,2023-03-13,-23.645437,-46.65989
603303,20007,12,2023-03-13,-23.603453,-46.681637
603393,19986,12,2023-03-13,-23.542883,-46.646435
603440,20529,12,2023-03-13,-23.49684,-46.81077
603445,20452,12,2023-03-13,-23.498362,-46.63227
603484,20510,12,2023-03-13,-23.637623,-46.654133
603486,20482,12,2023-03-13,-23.56595,-46.590443
603489,20470,12,2023-03-13,-23.575432,-46.717125
603491,20461,12,2023-03-13,-23.641653,-46.78697
603496,19931,12,2023-03-13,-23.592913,-46.769608
603519,19996,12,2023-03-13,-23.614769,-46.702076
603573,20724,12,2023-03-13,-23.650862,-46.748516
603634,19869,12,2023-03-13,-23.693836,-46.582153
603652,21029,12,2023-03-13,-23.531027,-46.93846
603656,19973,12,2023-03-13,-23.736116,-46.68895
603658,20321,12,2023-03-13,-23.568445,-46.69862
603659,19945,12,2023-03-13,-23.451708,-46.579456
603705,19926,12,2023-03-13,-23.563505,-46.69458
603788,19955,12,2023-03-13,-23.570112,-46.706787
603924,19979,12,2023-03-13,-23.776945,-46.70048
603976,20463,12,2023-03-13,-23.674994,-46.649837
606781,40064,12,2023-03-17,-23.620926,-46.79364
606786,39816,12,2023-03-17,-23.570892,-46.704872
606789,39844,12,2023-03-17,-23.778961,-46.675423
607702,40036,12,2023-03-17,-23.43565,-46.505836
607917,40068,12,2023-03-17,-23.490065,-46.56441
607918,39564,12,2023-03-17,-23.350906,-46.74345
612002,29529,12,2023-03-17,-23.557367,-46.72972
613698,29526,12,2023-03-17,-23.695726,-46.77976
618433,29526,12,2023-03-16,-23.695791,-46.77959
619790,19960,12,2023-03-17,-23.406816,-46.756844
619829,19958,12,2023-03-17,-23.558418,-46.69111
619831,19979,12,2023-03-17,-23.553286,-46.664703
619833,19988,12,2023-03-17,-23.564232,-46.686386
619855,19991,12,2023-03-17,-23.525946,-46.564323
619861,20014,12,2023-03-17,-23.643347,-46.75751
619863,20015,12,2023-03-17,-23.538382,-46.845123
620075,19993,12,2023-03-17,-23.554466,-46.68828
620079,19980,12,2023-03-17,-23.427137,-46.516693
620367,20526,12,2023-03-17,-23.662256,-46.61509
620380,20710,12,2023-03-17,-23.640451,-46.78174
620385,20509,12,2023-03-17,-23.594627,-46.671448
620389,20474,12,2023-03-17,-23.462872,-46.52689
620390,20463,12,2023-03-17,-23.590961,-46.68279
620401,20459,12,2023-03-17,-23.18944,-46.88594
620440,20009,12,2023-03-17,-23.66816,-46.751488
620441,19996,12,2023-03-17,-23.615208,-46.70407
620480,20920,12,2023-03-17,-23.519606,-46.672573
620490,20344,12,2023-03-17,-23.719315,-46.697994
620495,20994,12,2023-03-17,-23.435907,-46.526566
620500,20809,12,2023-03-17,-23.697634,-46.637554
620516,21004,12,2023-03-17,-23.461317,-46.685215
620526,20706,12,2023-03-17,-23.556715,-46.620823
620547,20001,12,2023-03-17,-23.447346,-46.724644
620558,19900,12,2023-03-17,-23.57736,-46.63168
620587,19871,12,2023-03-17,-23.556902,-46.659878
620590,20813,12,2023-03-17,-23.658588,-46.78978
620647,20521,12,2023-03-17,-23.543127,-46.655582
620676,19957,12,2023-03-17,-23.48094,-46.650272
620685,20508,12,2023-03-17,-23.570194,-46.708836
620840,20498,12,2023-03-17,-23.497057,-46.74651
620966,19999,12,2023-03-17,-23.56223,-46.68709
621535,19917,12,2023-03-17,-23.520258,-46.77556
621617,21017,12,2023-03-17,-23.636232,-46.78264
621674,20018,12,2023-03-17,-23.581327,-46.67368
622053,19986,12,2023-03-17,-23.542835,-46.646374
622113,20529,12,2023-03-17,-23.499393,-46.80968
622151,20470,12,2023-03-17,-23.576372,-46.741123
622155,19866,12,2023-03-17,-23.501743,-46.64504
622286,21008,12,2023-03-17,-23.678251,-46.77328
622303,21029,12,2023-03-17,-23.531042,-46.938442
622443,19955,12,2023-03-17,-23.570185,-46.705524
622457,20518,12,2023-03-17,-23.63376,-46.669807
622584,20017,12,2023-03-17,-23.766592,-46.695164
622589,20724,12,2023-03-17,-23.650827,-46.74844
622590,20801,12,2023-03-17,-23.476938,-46.67825
622616,19911,12,2023-03-17,-23.590376,-46.76724
622617,20804,12,2023-03-17,-23.56546,-46.747498
622619,20702,12,2023-03-17,-23.684708,-46.746113
622629,20519,12,2023-03-17,-23.570105,-46.706734
622669,39968,12,2023-03-16,-23.583319,-46.806362
622670,39913,12,2023-03-16,-23.574121,-46.75284
622671,39844,12,2023-03-16,-23.779291,-46.675472
622672,39797,12,2023-03-16,-23.570194,-46.704235
622673,40061,12,2023-03-16,-23.581896,-46.75259
623629,40068,12,2023-03-16,-23.49003,-46.564274
624037,19998,12,2023-03-16,-23.554064,-46.64868
624050,20023,12,2023-03-16,-23.608536,-46.737637
624057,19960,12,2023-03-16,-23.48468,-46.733986
624133,20000,12,2023-03-16,-23.476358,-46.699245
624143,20016,12,2023-03-16,-23.62922,-46.668583
624309,19993,12,2023-03-16,-23.56029,-46.675323
624310,19963,12,2023-03-16,-23.6585,-46.663845
624313,19980,12,2023-03-16,-23.443857,-46.51671
624563,20492,12,2023-03-16,-23.607822,-46.937767
624567,20519,12,2023-03-16,-23.570576,-46.706745
624644,20799,12,2023-03-16,-23.55075,-46.67983
624651,20700,12,2023-03-16,-23.699936,-46.793587
624653,20466,12,2023-03-16,-23.58212,-46.643116
624656,20474,12,2023-03-16,-23.472761,-46.5392
624664,20468,12,2023-03-16,-23.653263,-46.695217
624679,20459,12,2023-03-16,-23.189377,-46.885677
624727,20009,12,2023-03-16,-23.684265,-46.787598
624767,20805,12,2023-03-16,-23.701897,-46.791332
624773,20696,12,2023-03-16,-23.701763,-46.779095
624832,20706,12,2023-03-16,-23.566172,-46.63862
624833,20801,12,2023-03-16,-23.539034,-46.681904
624904,20813,12,2023-03-16,-23.662148,-46.73282
624913,20802,12,2023-03-16,-23.594337,-46.642784
624949,20521,12,2023-03-16,-23.571848,-46.650032
624951,21011,12,2023-03-16,-23.564718,-46.745007
624952,21006,12,2023-03-16,-23.538595,-46.640495
624954,20507,12,2023-03-16,-23.649775,-46.743057
624967,19968,12,2023-03-16,-23.561481,-46.665295
624978,20535,12,2023-03-16,-23.56236,-46.699463
624981,19957,12,2023-03-16,-23.481573,-46.650196
625533,19917,12,2023-03-16,-23.570309,-46.713192
625542,19874,12,2023-03-16,-23.555258,-46.787815
625598,21017,12,2023-03-16,-23.639631,-46.777927
625718,19884,12,2023-03-16,-23.69394,-46.579556
625840,19987,12,2023-03-16,-23.673622,-46.478752
625865,19958,12,2023-03-16,-23.558363,-46.691124
626119,20529,12,2023-03-16,-23.499632,-46.80947
626155,20510,12,2023-03-16,-23.637554,-46.654167
626156,20482,12,2023-03-16,-23.565893,-46.59047
626159,20704,12,2023-03-16,-23.659586,-46.641296
626160,20463,12,2023-03-16,-23.674994,-46.64981
626242,19948,12,2023-03-16,-23.542158,-46.87916
626257,20001,12,2023-03-16,-23.447384,-46.72468
626267,20282,12,2023-03-16,-23.602613,-46.718735
626289,19912,12,2023-03-16,-23.565514,-46.56119
626306,19869,12,2023-03-16,-23.673672,-46.57965
626309,20462,12,2023-03-16,-23.583122,-46.684746
626437,19955,12,2023-03-16,-23.609037,-46.724163
626468,21014,12,2023-03-16,-23.50133,-46.774933
626512,21015,12,2023-03-16,-23.676285,-46.787216
626566,19954,12,2023-03-16,-23.674131,-46.794712
626567,20800,12,2023-03-16,-23.470505,-46.75161
629820,19977,13,2023-03-15,-23.57393,-46.594334
629830,20006,13,2023-03-15,-23.542942,-46.575443
629898,19988,13,2023-03-15,-23.564327,-46.686455
629918,19991,13,2023-03-15,-23.59243,-46.692097
629928,20000,13,2023-03-15,-23.508202,-46.693817
629938,20016,13,2023-03-15,-23.556562,-46.705326
629941,19981,13,2023-03-15,-23.615578,-46.703846
630117,19980,13,2023-03-15,-23.54099,-46.630802
630126,20008,13,2023-03-15,-23.437967,-46.75153
630347,20475,13,2023-03-15,-23.763882,-46.70714
630360,20509,13,2023-03-15,-23.570372,-46.70363
630366,20468,13,2023-03-15,-23.659725,-46.695248
630421,19996,13,2023-03-15,-23.61122,-46.70186
630456,20805,13,2023-03-15,-23.606827,-46.680492
630459,20920,13,2023-03-15,-23.580309,-46.669304
630479,20809,13,2023-03-15,-23.613085,-46.704693
630497,21004,13,2023-03-15,-23.44828,-46.691013
630512,20801,13,2023-03-15,-23.500492,-46.68912
630547,20512,13,2023-03-15,-23.599298,-46.905006
630582,20807,13,2023-03-15,-23.591534,-46.679203
630590,20802,13,2023-03-15,-23.596193,-46.67689
630612,20702,13,2023-03-15,-23.684765,-46.746014
630625,19878,13,2023-03-15,-23.563593,-46.688923
630630,19869,13,2023-03-15,-23.673613,-46.58229
630631,21011,13,2023-03-15,-23.583225,-46.704124
630632,21006,13,2023-03-15,-23.570963,-46.70471
630636,19920,13,2023-03-15,-23.613798,-46.624588
630654,19968,13,2023-03-15,-23.561428,-46.662468
630679,19945,13,2023-03-15,-23.5306,-46.694546
630745,19901,13,2023-03-15,-23.517668,-46.17967
630827,19926,13,2023-03-15,-23.563675,-46.694443
630914,19918,13,2023-03-15,-23.655651,-46.802578
630986,20477,13,2023-03-15,-23.5673,-46.66403
631131,20518,13,2023-03-15,-23.631517,-46.69213
631254,21014,13,2023-03-15,-23.499372,-46.73806
631411,19874,13,2023-03-15,-23.51422,-46.41723
631470,20457,13,2023-03-15,-23.556643,-46.661556
631488,21015,13,2023-03-15,-23.570454,-46.70459
631491,19934,13,2023-03-15,-23.65126,-46.74188
631504,19936,13,2023-03-15,-23.563723,-46.624348
631535,20018,13,2023-03-15,-23.546288,-46.7027
631590,19884,13,2023-03-15,-23.694086,-46.581657
631678,19930,13,2023-03-15,-23.718513,-46.580032
631697,19970,13,2023-03-15,-23.57027,-46.705673
631737,20025,13,2023-03-15,-23.569075,-46.704075
631921,20452,13,2023-03-15,-23.497896,-46.632523
631955,20700,13,2023-03-15,-23.700098,-46.79353
631964,20454,13,2023-03-15,-23.570337,-46.70443
631967,21000,13,2023-03-15,-23.643848,-46.69101
631996,21002,13,2023-03-15,-23.745258,-46.80516
632012,19948,13,2023-03-15,-23.542316,-46.879227
632078,21008,13,2023-03-15,-23.67817,-46.773205
632284,19932,13,2023-03-15,-23.595514,-46.726536
632350,20462,13,2023-03-15,-23.583418,-46.68472
632386,40037,13,2023-03-14,-23.570557,-46.704384
633895,40037,13,2023-03-15,-23.58884,-46.689304
633896,39564,13,2023-03-15,-23.378252,-46.72952
633897,40039,13,2023-03-15,-23.551868,-46.64355
636659,20994,13,2023-03-14,-23.43426,-46.550346
636661,20809,13,2023-03-14,-23.697618,-46.637604
636815,20807,13,2023-03-14,-23.609455,-46.678375
637007,21014,13,2023-03-14,-23.570536,-46.712955
637533,20800,13,2023-03-14,-23.476412,-46.760174
641291,29526,13,2023-03-15,-23.67565,-46.779766
648244,19977,13,2023-03-14,-23.561066,-46.582836
648332,19961,13,2023-03-14,-23.615074,-46.69608
648471,19993,13,2023-03-14,-23.570297,-46.720245
648662,20461,13,2023-03-14,-23.621565,-46.724167
648687,19996,13,2023-03-14,-23.62712,-46.709652
648738,20344,13,2023-03-14,-23.755854,-46.71133
648846,19982,13,2023-03-14,-23.524414,-46.73537
648876,20521,13,2023-03-14,-23.560856,-46.635117
649133,19970,13,2023-03-14,-23.585367,-46.68133
649178,19991,13,2023-03-14,-23.740696,-46.79692
649185,19974,13,2023-03-14,-23.571123,-46.705494
649190,20025,13,2023-03-14,-23.570248,-46.705635
649409,20492,13,2023-03-14,-23.612026,-46.944016
649447,20710,13,2023-03-14,-23.641665,-46.786892
649451,20510,13,2023-03-14,-23.63766,-46.654137
649453,20482,13,2023-03-14,-23.5659,-46.59032
649460,19931,13,2023-03-14,-23.592916,-46.76921
649550,20001,13,2023-03-14,-23.447327,-46.724625
649559,20733,13,2023-03-14,-23.619099,-46.75833
649594,20702,13,2023-03-14,-23.68481,-46.746124
649639,19957,13,2023-03-14,-23.480984,-46.650215
649645,20321,13,2023-03-14,-23.56889,-46.69862
649798,20498,13,2023-03-14,-23.496586,-46.746655
649898,19918,13,2023-03-14,-23.655695,-46.70751
650430,19917,13,2023-03-14,-23.51643,-46.75458
650440,19874,13,2023-03-14,-23.547026,-46.78833
650450,19921,13,2023-03-14,-23.604195,-46.57498
650611,19873,13,2023-03-14,-23.59696,-46.486313
650799,19998,13,2023-03-13,-23.554075,-46.648537
650800,19977,13,2023-03-13,-23.581848,-46.579395
650816,20023,13,2023-03-13,-23.502567,-46.624535
650889,19981,13,2023-03-13,-23.571365,-46.714516
651055,19993,13,2023-03-13,-23.572758,-46.69057
651194,19986,13,2023-03-13,-23.54288,-46.646244
651340,20475,13,2023-03-13,-23.759937,-46.68482
651356,20710,13,2023-03-13,-23.640518,-46.78179
651358,20466,13,2023-03-13,-23.563852,-46.647556
651364,20463,13,2023-03-13,-23.674992,-46.649807
651382,20454,13,2023-03-13,-23.570566,-46.7043
651383,19866,13,2023-03-13,-23.499458,-46.644157
651426,20009,13,2023-03-13,-23.570173,-46.69942
651469,20920,13,2023-03-13,-23.555391,-46.642708
651496,20800,13,2023-03-13,-23.470505,-46.751743
651501,20515,13,2023-03-13,-23.524624,-46.739056
651523,20512,13,2023-03-13,-23.620062,-46.751152
651524,19900,13,2023-03-13,-23.67623,-46.633427
651590,21011,13,2023-03-13,-23.625828,-46.697987
651591,21006,13,2023-03-13,-23.658688,-46.621346
651594,20507,13,2023-03-13,-23.572733,-46.743084
651595,20462,13,2023-03-13,-23.562372,-46.660557
651623,20535,13,2023-03-13,-23.75421,-46.68714
651626,19957,13,2023-03-13,-23.480907,-46.65023
651871,19999,13,2023-03-13,-23.54023,-46.609253
652168,21014,13,2023-03-13,-23.570679,-46.706257
652365,19921,13,2023-03-13,-23.601011,-46.57648
652374,19899,13,2023-03-13,-23.546915,-46.79839
652391,20457,13,2023-03-13,-23.545898,-46.64902
652439,20018,13,2023-03-13,-23.54534,-46.69957
652491,19884,13,2023-03-13,-23.693956,-46.582153
652607,19930,13,2023-03-13,-23.718487,-46.58005
652622,19987,13,2023-03-13,-23.666365,-46.482037
652644,19958,13,2023-03-13,-23.558352,-46.69114
652654,20020,13,2023-03-13,-23.611963,-46.590828
652671,19961,13,2023-03-13,-23.645447,-46.659885
652672,20025,13,2023-03-13,-23.570196,-46.70548
652923,19985,13,2023-03-13,-23.69845,-46.780365
652956,20700,13,2023-03-13,-23.699894,-46.79362
652964,20468,13,2023-03-13,-23.65955,-46.695316
652966,20461,13,2023-03-13,-23.641615,-46.786964
652972,19931,13,2023-03-13,-23.592907,-46.769424
653075,19950,13,2023-03-13,-23.5169,-46.428272
653125,19973,13,2023-03-13,-23.736128,-46.689
653126,20321,13,2023-03-13,-23.568316,-46.698605
653184,20498,13,2023-03-13,-23.49689,-46.746834
653387,19945,13,2023-03-13,-23.45171,-46.579453
653411,20702,13,2023-03-13,-23.684593,-46.746082
656249,39905,13,2023-03-17,-23.586,-46.68589
656253,40039,13,2023-03-17,-23.598042,-46.721104
656254,39913,13,2023-03-17,-23.571993,-46.724545
656255,39844,13,2023-03-17,-23.779343,-46.675465
656259,40000,13,2023-03-17,-23.5902,-46.746017
657213,39564,13,2023-03-17,-23.350918,-46.743446
669299,19977,13,2023-03-17,-23.549978,-46.558315
669310,20006,13,2023-03-17,-23.569984,-46.725677
669320,20023,13,2023-03-17,-23.54469,-46.559414
669403,19991,13,2023-03-17,-23.523396,-46.54651
669405,19962,13,2023-03-17,-23.577284,-46.662445
669419,20000,13,2023-03-17,-23.571,-46.7051
669432,19978,13,2023-03-17,-23.538853,-46.762024
669441,20025,13,2023-03-17,-23.705334,-46.64034
669775,19986,13,2023-03-17,-23.542755,-46.646282
669849,20473,13,2023-03-17,-23.56521,-46.66738
669914,20526,13,2023-03-17,-23.664654,-46.56896
669945,20461,13,2023-03-17,-23.584927,-46.72863
669953,20450,13,2023-03-17,-23.544445,-46.65139
669961,21000,13,2023-03-17,-23.479593,-46.703484
670043,20696,13,2023-03-17,-23.611227,-46.668125
670055,20344,13,2023-03-17,-23.703688,-46.68995
670064,20809,13,2023-03-17,-23.697657,-46.637566
670090,20724,13,2023-03-17,-23.648071,-46.748528
670221,21011,13,2023-03-17,-23.568623,-46.750553
670222,21006,13,2023-03-17,-23.57055,-46.704453
670779,20518,13,2023-03-17,-23.633638,-46.669807
670956,21014,13,2023-03-17,-23.501238,-46.774895
671168,19925,13,2023-03-17,-23.57266,-46.79875
671193,19883,13,2023-03-17,-23.586887,-46.732178
671254,19936,13,2023-03-17,-23.522486,-46.5212
671429,19930,13,2023-03-17,-23.718498,-46.580044
671472,19988,13,2023-03-17,-23.56422,-46.686367
671726,20482,13,2023-03-17,-23.56589,-46.59037
671739,19931,13,2023-03-17,-23.5928,-46.769527
671793,20736,13,2023-03-17,-23.57716,-46.74457
671798,20812,13,2023-03-17,-23.683687,-46.431976
671841,20702,13,2023-03-17,-23.684687,-46.746044
671850,19878,13,2023-03-17,-23.563494,-46.688843
671864,19973,13,2023-03-17,-23.736115,-46.689026
671906,19926,13,2023-03-17,-23.563862,-46.69414
672120,19998,13,2023-03-17,-23.55401,-46.64865
672139,19958,13,2023-03-17,-23.558357,-46.69107
672140,20015,13,2023-03-17,-23.54355,-46.868053
672158,19912,13,2023-03-17,-23.5655,-46.561172
672172,19948,13,2023-03-17,-23.542269,-46.879154
672189,20994,13,2023-03-17,-23.43415,-46.56157
672199,39816,13,2023-03-16,-23.570364,-46.70451
672201,39844,13,2023-03-16,-23.77934,-46.675446
672203,40061,13,2023-03-16,-23.581772,-46.752567
672987,39978,13,2023-03-16,-23.666311,-46.76581
673591,19960,13,2023-03-16,-23.487997,-46.71883
673630,19958,13,2023-03-16,-23.558292,-46.69112
673669,19978,13,2023-03-16,-23.549328,-46.762543
673675,19981,13,2023-03-16,-23.750458,-46.786755
673677,19961,13,2023-03-16,-23.60676,-46.675182
673862,19963,13,2023-03-16,-23.65096,-46.64508
674182,20710,13,2023-03-16,-23.670378,-46.68768
674184,20700,13,2023-03-16,-23.58526,-46.779263
674209,20454,13,2023-03-16,-23.579,-46.74594
674215,20499,13,2023-03-16,-23.508696,-46.698376
674292,19880,13,2023-03-16,-23.650824,-46.68097
674318,20805,13,2023-03-16,-23.70813,-46.791817
674361,20804,13,2023-03-16,-23.565426,-46.747524
674376,20724,13,2023-03-16,-23.610018,-46.669224
674377,20801,13,2023-03-16,-23.547512,-46.721775
674417,19900,13,2023-03-16,-23.663595,-46.709118
674452,19950,13,2023-03-16,-23.551863,-46.62951
674456,20813,13,2023-03-16,-23.658117,-46.73269
674510,21008,13,2023-03-16,-23.667889,-46.75708
674511,20521,13,2023-03-16,-23.563087,-46.640415
674543,20535,13,2023-03-16,-23.552221,-46.688416
674546,19957,13,2023-03-16,-23.479708,-46.65014
675140,19917,13,2023-03-16,-23.519432,-46.746735
675258,20018,13,2023-03-16,-23.521654,-46.70296
675271,20011,13,2023-03-16,-23.515888,-46.72211
675321,19873,13,2023-03-16,-23.583723,-46.48155
675431,19970,13,2023-03-16,-23.570242,-46.70569
675568,20007,13,2023-03-16,-23.603392,-46.681736
675750,20509,13,2023-03-16,-23.756577,-46.70771
675751,20482,13,2023-03-16,-23.565903,-46.590496
675753,20704,13,2023-03-16,-23.659618,-46.64129
675763,19931,13,2023-03-16,-23.592854,-46.769547
675878,19871,13,2023-03-16,-23.574652,-46.732204
675895,19869,13,2023-03-16,-23.673677,-46.579575
675896,20462,13,2023-03-16,-23.583223,-46.684742
675907,21029,13,2023-03-16,-23.531063,-46.938457
675910,19973,13,2023-03-16,-23.73612,-46.688942
676138,19988,13,2023-03-16,-23.564262,-46.68641
676176,20696,13,2023-03-16,-23.74199,-46.779095
676185,19996,13,2023-03-16,-23.614866,-46.70202
676188,20344,13,2023-03-16,-23.738089,-46.667763
679444,19987,14,2023-03-15,-23.673737,-46.478783
679506,20020,14,2023-03-15,-23.613592,-46.591347
679522,19961,14,2023-03-15,-23.64689,-46.660065
679663,19980,14,2023-03-15,-23.540945,-46.630886
679761,20017,14,2023-03-15,-23.764038,-46.687893
679809,20012,14,2023-03-15,-23.570944,-46.704933
679831,20473,14,2023-03-15,-23.739279,-46.699074
679846,19985,14,2023-03-15,-23.698395,-46.78048
679890,20465,14,2023-03-15,-23.59285,-46.683273
679899,20466,14,2023-03-15,-23.57194,-46.644295
679910,20461,14,2023-03-15,-23.600508,-46.8589
679917,20454,14,2023-03-15,-23.570253,-46.704407
679969,19911,14,2023-03-15,-23.595062,-46.761818
679976,19888,14,2023-03-15,-23.558304,-46.66873
679992,19954,14,2023-03-15,-23.6756,-46.79466
680027,20812,14,2023-03-15,-23.570507,-46.7047
680028,20724,14,2023-03-15,-23.62054,-46.66844
680032,19952,14,2023-03-15,-23.762056,-46.69761
680063,20733,14,2023-03-15,-23.620745,-46.66826
680099,19950,14,2023-03-15,-23.5464,-46.658203
680150,19920,14,2023-03-15,-23.62584,-46.673794
680167,19968,14,2023-03-15,-23.561295,-46.663994
680188,20508,14,2023-03-15,-23.540592,-46.66901
680323,19926,14,2023-03-15,-23.563448,-46.694675
680506,20477,14,2023-03-15,-23.567402,-46.66403
680931,19874,14,2023-03-15,-23.512861,-46.776417
680952,19932,14,2023-03-15,-23.595514,-46.72657
